validation loss,epoch,step,training loss,L1 component,MSE component,L0 sparsity
22196.66015625,0,0,,,,
955.8433837890625,1,1,,,,
580.5633544921875,2,2,,,,
530.5224609375,3,3,,,,
,4,4,543.5906982421875,0.14064936339855194,543.4500732421875,24162.55859375
263.3047790527344,4,4,,,,
173.93231201171875,5,5,,,,
166.086669921875,6,6,,,,
150.67587280273438,7,7,,,,
128.71929931640625,8,8,,,,
,9,9,119.5108642578125,0.04070662707090378,119.47016143798828,8879.8388671875
110.58321380615234,9,9,,,,
95.10523223876953,10,10,,,,
85.22342681884766,11,11,,,,
78.3160400390625,12,12,,,,
73.44198608398438,13,13,,,,
,14,14,71.86373901367188,0.00922380667179823,71.8545150756836,1120.436767578125
70.05775451660156,14,14,,,,
67.60161590576172,15,15,,,,
65.64456939697266,16,16,,,,
63.99370574951172,17,17,,,,
62.83681869506836,18,18,,,,
,19,19,61.67456817626953,0.005332066677510738,61.66923522949219,436.3942565917969
61.78834533691406,19,19,,,,
61.05012512207031,20,20,,,,
60.392513275146484,21,21,,,,
