validation loss,epoch,step,training loss,L1 component,MSE component,L0 sparsity
1188.4525146484375,0,2,,,,
448.0274353027344,1,5,,,,
239.77389526367188,2,8,,,,
155.59054565429688,3,11,,,,
109.13255310058594,4,14,,,,
79.08087921142578,5,17,,,,
,6,19,71.4689712524414,45.95289611816406,25.516077041625977,227.37283325195312
58.79928207397461,6,20,,,,
45.25795364379883,7,23,,,,
36.226871490478516,8,26,,,,
29.991588592529297,9,29,,,,
25.7880916595459,10,32,,,,
23.034395217895508,11,35,,,,
21.126510620117188,12,38,,,,
,13,39,21.106473922729492,4.479381084442139,16.627094268798828,23.262483596801758
19.849063873291016,13,41,,,,
19.00827407836914,14,44,,,,
18.49184799194336,15,47,,,,
18.11029815673828,16,50,,,,
17.794565200805664,17,53,,,,
17.544424057006836,18,56,,,,
,19,59,17.340890884399414,0.8421779274940491,16.49871063232422,0.35918083786964417
17.33536720275879,19,59,,,,
17.17814826965332,20,62,,,,
17.046016693115234,21,65,,,,
16.94791030883789,22,68,,,,
16.882200241088867,23,71,,,,
16.87002944946289,24,74,,,,
16.860095977783203,25,77,,,,
,26,79,16.728199005126953,0.2752634286880493,16.45293617248535,0.2666641175746918
16.853206634521484,26,80,,,,
16.831743240356445,27,83,,,,
16.824676513671875,28,86,,,,
16.819042205810547,29,89,,,,
16.813133239746094,30,92,,,,
16.801584243774414,31,95,,,,
16.784645080566406,32,98,,,,
,33,99,16.718320846557617,0.2179436981678009,16.500377655029297,0.22293616831302643
16.77515411376953,33,101,,,,
16.773855209350586,34,104,,,,
16.768152236938477,35,107,,,,
16.75467300415039,36,110,,,,
16.756093978881836,37,113,,,,
16.744735717773438,38,116,,,,
,39,119,16.746496200561523,0.1797519475221634,16.56674575805664,0.18832185864448547
16.753585815429688,39,119,,,,
16.73636245727539,40,122,,,,
16.729394912719727,41,125,,,,
16.729068756103516,42,128,,,,
16.723806381225586,43,131,,,,
16.723073959350586,44,134,,,,
16.724939346313477,45,137,,,,
,46,139,16.650785446166992,0.1396704763174057,16.5111141204834,0.15666140615940094
16.70412254333496,46,140,,,,
16.698928833007812,47,143,,,,
16.71511459350586,48,146,,,,
16.701452255249023,49,149,,,,
16.687822341918945,50,152,,,,
16.68501853942871,51,155,,,,
16.680736541748047,52,158,,,,
,53,159,16.572649002075195,0.1136491671204567,16.459001541137695,0.13274887204170227
16.686870574951172,53,161,,,,
16.675228118896484,54,164,,,,
16.668710708618164,55,167,,,,
16.662250518798828,56,170,,,,
16.663766860961914,57,173,,,,
16.66769790649414,58,176,,,,
,59,179,16.631168365478516,0.09397654235363007,16.53719139099121,0.11390095949172974
16.65866470336914,59,179,,,,
16.659475326538086,60,182,,,,
16.65589714050293,61,185,,,,
16.65306854248047,62,188,,,,
16.64025115966797,63,191,,,,
16.64381217956543,64,194,,,,
16.652660369873047,65,197,,,,
,66,199,16.53717803955078,0.0684959664940834,16.46868133544922,0.08663731813430786
16.636825561523438,66,200,,,,
16.639970779418945,67,203,,,,
16.655851364135742,68,206,,,,
16.636768341064453,69,209,,,,
16.644010543823242,70,212,,,,
16.623672485351562,71,215,,,,
16.634363174438477,72,218,,,,
,73,219,16.524471282958984,0.05863649770617485,16.46583366394043,0.07636485993862152
16.642112731933594,73,221,,,,
16.625581741333008,74,224,,,,
