validation loss,epoch,step,training loss,L1 component,MSE component,L0 sparsity
20.896093368530273,0,2,,,,
,1,4,17.667495727539062,0.12645955383777618,17.54103660583496,12153.890625
14.584571838378906,1,5,,,,
8.143983840942383,2,8,,,,
,3,9,8.25191879272461,0.0719497874379158,8.17996883392334,6859.82177734375
3.5848047733306885,3,11,,,,
,4,14,2.811504364013672,0.005601031705737114,2.805903196334839,1336.1610107421875
2.663602590560913,4,14,,,,
2.4550137519836426,5,17,,,,
,6,19,2.411769390106201,0.0009401129209436476,2.4108290672302246,214.46006774902344
2.3881499767303467,6,20,,,,
2.3666553497314453,7,23,,,,
,8,24,2.3561418056488037,0.0004841903573833406,2.3556575775146484,46.32931900024414
2.357696533203125,8,26,,,,
,9,29,2.3471174240112305,0.0004089029971510172,2.346708297729492,37.89836883544922
2.3552677631378174,9,29,,,,
2.3510758876800537,10,32,,,,
,11,34,2.3520026206970215,0.0003318686212878674,2.351670503616333,30.037389755249023
2.3519930839538574,11,35,,,,
2.3494253158569336,12,38,,,,
,13,39,2.3473331928253174,0.00022945640375837684,2.3471035957336426,19.887296676635742
2.350330114364624,13,41,,,,
,14,44,2.3524420261383057,0.00016425104695372283,2.3522777557373047,12.534103393554688
2.346510171890259,14,44,,,,
2.348473072052002,15,47,,,,
